article,label
"""Unlike the public perception, our region is generally peaceful because we are located in a metropolitan area,"" pagmamalaki nito. ""Besides, we will have 1,500 military and police personnel looking after the peace and safety of our Palaro athletes and officials."" Ipinamalas din ni DepEd Secretary Bro. Armin Luistro ang kanyang kumpiyansa pagdating sa security plan ng probinsiya. ""Sometimes Manila media has to be more precise where the disturbances occur and not generalize,"" pahayag nito. Tumuon ang atensiyon sa kapuluan kamakailan sa direksiyon ng Mindanao matapos na 44 Philippine National Police-Special Action Force (PNP-SAF) ang nasawi sa naganap na encounter sa pagitan ng Moro National Liberation OredoFront (MILF) at Bangsamoro Islamic Freedom Fighters (BIFF) sa Maguindanao noong nakaraang Enero 26. Sadyang pinili ng probinsiya ang slogan na, ""Sports: Breaking Borders, Building Peace"". Binigyang-pugay din ni Luistro ang kahandaan ng probinsiya sa termino ng playing venues at billeting sites. ""In my knowledge, in the past Palaro, not a single one of those who hosted had the facilities ready by the time we inspected it,"" saad ni Luistro. ""I could sleep very well with the fact that the team that went around assured me that all the major facilities are already in place. And if we held the Palaro tomorrow, at least facilities-wise, they are ready."" Ilan sa major sports sa Palaro ay kinabibilangan ng archery, arnis, aquatics (swimming), athletics, badminton, baseball, boxing, chess, football, gymnastics, sepak takraw, softball, table tennis, taekwondo, tennis at volleyball. Ito ang unang pagkakataon na magiging punong-abala ang Davao del Norte sa prestihiyosong sports meet.",0
"MULA sa pagganap bilang mahusay na songwriter, ang fast-rising Broadway star na si Jessie Mueller na nanalo ng lead actress Tony Award ngayong taon sa kanyang performance sa Beautiful: The Carole King Musical, ay gaganap naman bilang tagapagsilbi sa restaurant. Ayon sa hindi pa nakukumpirmang ulat ng The New York Times, gaganap si Mueller bilang waitress sa kanyang susunod na proyekto.",0
"Nagdagdag si Klay Thompson ng 29 puntos para sa Warriors, na ang franchise-long winning streak ay kinabibilangan ng club-record na 10 sunod na road victories. ''This winning streak feels great and we don't want it to end any time soon,'' ani Thompson. Umiskor si Tyreke Evans ng 34 puntos para sa Pelicans bago nag-foul out may tatlong minutong natitira sa overtime. Gumawa naman si Jrue Holiday ng 30 puntos, nine assists at limang steals para sa New Orleans, na naglarong wala si Anthony Davis ngunit nakalamang pa rin sa 107-99 sa huling 4:16 ng regulation. ''Our guys fought their tails off tonight. We just came up short,'' saad ni Pelicans coach Monty Williams. ''To have a chance to win against the best team in the league says a lot about our guys.'' Si Andre Iguodala ay nagkaroon ng season-high na 20 puntos habang nakaiskor si Shaun Livingston ng 12 para sa Golden State. Matapos hindi makakuha ng isang field goal sa last quarter-and-a-half of regulation, binuksan ni Curry ang overtime sa isang pull-up jumper. Sinundan ito ni Draymond Green ng kanyang three-point play mula sa isang driving lay-up nang ma-foul ni Ryan Anderson. Nagpakawala si Curry ng isang 3-pointer mula 26 feet at makaraan ang ilang possessions, sinundan nito ito ng isa pa. Naipasok ni Marreese Speights, na nagtapos na may 10 puntos, ang isa sa dalawang free throws sa huling 43.5 segundo ng fourth quarter upang itabla ang bilang sa 111. Hindi na nakaiskor ang dalawang koponan hanggang matapos ang regulation. Ang game-winning attempt ni Evans sa buzzer ay minadali at off-balance.",0
"Nitong mga nakaraang araw lamang ay inilathala ng programang Raffy Tulfo in Action ang pagdulog sa kanila ng ang mister na si Juanito Mirabueno na tinangayan ng misis. Ang masama pa dito, ang tumangay ay ang mismong barkada at kapwa tsuper nito na si Roberto. Ayon sa mister, madalas daw makipag-inuman ang asawa na si Genalyn Mirabueno sa kalaguyo nito at mga kapit-bahay. Ipina-barangay niya na daw ang kanyang kabiyak at kalaguyo nito pero tuloy pa rin daw ang kaligayahan ng dalawan. ""'Yun ang masakit po sa akin sir. Kaibigan ko pa man din iyun. Niloko pa nila ako. Iyong lalaking iyun, may asawa din iyan, iniwan din niya (ang asawa niya), gawa ng asawa ko,"" sabi ni Isa pa sa mga ibinunyag ni Juanito ay bulag daw ang isang mata ni Roberto n na agad naman napuna ni Tulfo. Ayon kay Tulfo, bawal mag-drive ng pampasahero sasakyan ang mga may problema sa paningin dahil malalagay sa alanganin ang mga pasahero nito. Gagawa daw ng paraan si Tulfo para makansela ang lisensiya ni Roberto. Ayon pa kay Juanito, adik din daw ang kalaguyo ni misis kaya natatakot siya na baka may mangyari sa kanyang anak na babae. Nagkausap din mismo sa programa ni Tulfo ang mag-asawa at nagbanta si mister na kakasuhan si misis kung hindi ititigil ang pakikipag-relasyon sa kalaguyo nito. Agad namang umangal si misis at sinabing kaya lang daw gustong magkaso ni mister ay dahil ayaw niya lang itong balikan. Source: Raffy Tulfo in Action",1
"Tinanggap ng Bureau of Internal Revenue (BIR) ang alok ng network giant ABS-CBN na magbayad ng P152.44 million bilang parte ng compromise agreement na inaprubahan ng Court of Tax Appeals (CTA) kaugnay ito sa tax deficiency case ng media company. ""The BIR has accepted the amount equivalent to 40 percent of the basic tax assessed for deficiency income tax, value-added tax and documentary stamp tax and the amount equivalent to 100 percent of the basic tax assessed for deficiency expanded withholding tax, compensation withholding tax, and final withholding tax,"" sabi ng CTA Ayon sa ulat ng GMA News, sinabi daw ng CTA na si ABS-CBN Chief Financial Officer Aldren Cerrado ang humiling ng kumpromiso. ""After careful scrutiny of the documents submitted by the parties in support of the judicial compromise, the court finds the same in order and in compliance with the established laws, rules and regulations. Hence, the court approves the same,"" Ayon sa CTA. Ang desisyon ay isinulat ni Associate Justice Juanito Castaneda Jr. Sa hiwalay namang isyu, magugunitang inakusahan ni Pangulong Rodrigo Duterte ang ABS-CBN na nanghiram umano ng billion sa Development Bank of the Philippines at hindi binayaran. ""Kaya ako 'pag binira ko ang p**** i***** ABS-CBN na 'yan kaya kitang babuyin. Wala kang masilip sa akin. Kayo ang mga kawatan... ABS-CBN? Pagkatapos ni Aquino, there were the Lopez Group of Companies. You remember that? You borrowed money from the Cen -- from the DPWH, it was a financing institution. You borrowed close to P7 billion at the end of the day it was condoned. Tinabla ninyo because you were in power, because you are the media,"" banat ng Pangulong Rodrigo Duterte. Basahin ang reaksyon ng ilang kababayan natin mula sa Facebook post ng GMA. ""Alam na reason kng kayat gsto ng media pabagsakin c digong ksi may tinatagong kdemonyohan mga media sunod kayu GMa,"" sabi ni G. Alfreda. ""Susss ganyan talaga ginagawa ng mga companya hindi magbabayad yan ng buo.. Tapus over 150million lang ang tax. Well alam na,"" sabi ni J. Calipay. ""mga masahol pa sa hayup! walang kabusugan n ubod na ng yayaman ayaw pang ibigay ang para sa bayan. mga gahaman mga walng hiya!,"" sabi ni J. Pedraja. ""So..mayroon ngang deficiency ng tax ang ABS CBN.Kung si Roxas nanalo nuon,wala na ito.Nagkalimutan na.This excludes yung mga tinubo nila sa campaign na hindi naman pinalabas tulad ng kay Duterte at Escudero.Good at lumalabas at nagkakaroon ng agreement to pay.Takot mawala franchise nila sa 2020.Follow what is in the law and pay whatever is due to you,"" sabi ni L. Tab. Source: GMA News | GMA FB | DWIZ",1
"Anong pakiramdam na nasa ibang 'bakuran' na siya? ""Ano lang 'to, guesting lang. Actually, bago ako pumasok dito, hindi ko alam 'yung Wattpad, eh, ang alam ko lang parang mini-series ito or teleserye. Hindi ko alam,"" kuwento ni Steven sa amin. ""Actually, matagal nang nire-request ng TV5 na mag-guest ako sa kanila 'kaso busy ako sa La Cage aux Folles (isang musical na ipinalabas sa RCBC Plaza), as in for the last months, wala akong ginawa kundi panay lang rehearsals. From Mondays to Fridays 'yung rehearsals namin."" Mabuti pinayagan siya ng GMA. ""I think, okay naman sila. All I know, may agreement sila. Na puwede namang mag-guest 'yung mga artist ng GMA sa TV5,"" sey ni Steven. Wala ba naman siyang tampo sa GMA knowing na Ultimate Survivor ng kanilang reality artista search? ""Wala namang mangyayari kung magtatampo ako,"" mabilis na tugon ni Steven. ""Actually, naging busy din naman ako sa theater. La Cage is my third theater production at second sa 9 Works kasi 'yung first ko was 'Greese' and at that time, wala akong masyadong ginawa. So sabi ko, mag-theater na muna ako. 'Tapos nawala rin naman ako sa Sunday All Stars. At hindi naman nila ako pinapakanta roon, eh, so sabi ko, dahil ang passion ko naman is more on singing. At madalas nangyayari sa akin sa SAS pinasasayaw lang nila ako. So, nakapasok ako sa theater,"" mahabang kuwento ng aktor. Maraming natutuhan sa teatro si Steven. ""Aminin na natin na sa theater, there's no money. Wala talagang pera at kinakain talaga 'yung oras mo pero you don't notice as in you'll really enjoy at talagang may fulfilment. And I think, after three musicals, I've grown a lot. Ang dami ngang nagsasabing parang gumanda raw yung boses ko. Mas gumaling ako sa mga performance ko. So, I think, ang kapalit doon sa theater, you don't get money but you get good experience,"" sambit ng binata. Hindi ba siya naiinggit sa ibang artists ng GMA na pinu-push talaga? ""Meron naman, meron naman,"" tugon niya. ""Sana i-push din naman nila 'yung ibang artists. Kasi at the end of the day, lahat kami nasa isang network, di ba? Sana, mai-push ng network ang lahat ng artists na parehas lang, hindi lang isa kundi lahat."" Leaving GMA for good na ba siya? ""Kung ako ang tatanungin, I wanna stay with GMA. As of now, wala na akong kontrata sa kanila but we're still talking about the renewal of the contract. Nag-exprire yung contract ko sa kanila nung February 21."" So ano'ng plano?",0
"Ngunit may nakababahala rin sa pinakahuling report na ito ng pamahalaan. Ayon sa datos ng nabanggit na ahensiya, lumalabas na 2.5 milyon pa ring Pilipino ang walang trabaho as of October 2014. At ang mas nakakabahala pa, sa kabuuang bilang na ito, ang mga kabataang Pilipinong may edad 15-24 ang siyang nangunguna sa mga unemployed o 49.4% o may kabuuang bilang na 1.2 milyong kabataang Pilipino na walang trabaho. At ang higit na talagang nakakabahala ay 35.2% naman o halos isang milyon ang college graduate at undergraduate sa Pilipinas na wala pa ring trabaho.",0
"Mukhang hindi pa natatapos ang problema ng anti-Duterte blogger na si Jover Laurio o mas kilala bilang Pinoy Ako Blog. Matatandaang naging laman ng social media si Laurio noong nakaraang buwan, matapos aminin ni Kris Aquino na pinopondohan niya ang blog ni Laurio. Napilitan umamin si Kris sa pagpopondo kay Laurio dahil sa mga ebidensiyang inilalabas ng kampo ng nakaalitang dating business partner na si Nicko Falcis. Ngayon naman ay nagpahapyaw na ang political strategist at Pro-Duterte personality na si Franco Mabanta tungkol sa gagawin niyang hakbang laban kay Laurio. Ayon kay Mabanta, nakagawa raw ng several counts of perjury si Laurio at may ebidensiya umano ang mga abogado niya. Hindi rin daw siya makikipag-ayos kay Laurio at itutuloy daw niya ang paghahabla laban sa anti-government blogger. Si Mabanta ay kinasuhan ni Laurio ng libel noong 2017. Naghabla si Laurio laban kay Mabanta matapos siyang tawagin ni Mabanta na pangit. Ilang buwan lang ay natalo si Laurio sa kaso niya kay Mabanta. Basahin ang bahagi ng social media post ni Mabanta para kay Laurio. ""I'M SICK AND TIRED OF BEING LIED ABOUT BY THIS SICK, FRAUDULENT, MANIPULATIVE HUMAN BEING. I FU-- HATE IT. Enough's enough. After three years of her consistent and unacceptable bullsh--, it's time Jover gets what she deserves. NOW IT'S MY TURN. Over a dozen friends and strangers have told me they're either considering or have already straight up decided to file cases against her -- most of them primarily because her vile FB posts deeply hurt their families. I personally hope they all file, but what we all learned over the last few months was this...Jovey Bear seems to be transferring from place to place so that she can't get served the papers and the legal process. Scared and hiding? Yeah, I think so. So, Miss Laurio, I know you went through hell and back all throughout January -- musta been tough. Do you know why I held back and participated just a few times while everyone else was dropping grenades on your head everyday? 'Cause I was saving the nuke. WHAT YOUR LAWYERS DIDN'T TELL YOU IS THAT YOU COMMITTED SEVERAL COUNTS OF PERJURY BY LYING UNDER OATH ON TWO SEPARATE OCCASIONS. AND MY LAWYERS HAVE ACTUAL PHYSICAL EVIDENCE FOR YOUR CRIMES. YOU'RE IN A SITUATION RIGHT NOW THAT IS SO DAMNING AND COMPLETELY INDISPUTABLE. EVEN MORE THAN THE FIRST TWO TIMES YOU LOST TO ME, THESE COUNTS OF PERJURY ARE FUCKING BULLETPROOF. YOU CANNOT AND WILL NOT WIN THESE CASES. EVERY TOP TIER LAWYER I'VE SPOKEN TO SAYS IT'S GAME OVER. DONE, DONE, DONE.  I hope they let you run your stupid blog in prison because you're facing a combined prison term of up to seven years. And, mind you, I'm absolutely not going to settle. I don't need your money. I WANT YOU BEHIND BARS. THIS IS FOR ALL THE GOOD PEOPLE YOU SLANDERED AND IRRESPONSIBLY, HEARTLESSLY LIBELLED OVER THE LAST THREE YEARS. It's gonna feel so goddamn glorious. (By the way, I can also hit you with three more libel cases on top of the two counts of perjury. Ask your lawyer.) "" sabi ni Mabanta Mapapansin na hindi pa idenetalye ni Mabanta kung bakit mahaharap sa kasong perjury si Laurio. Pero isa lang ang kapanapanabik dito, talagang kaabang-abang ang magiging hakbang ni Mabanta laban kay Laurio sa mga susunod na buwan. Pabor ba kayo na makasuhan na si Laurio? Source: Franco Mabanta",1
"Isa si Senadora Risa Hontiveros sa mga personalidad mula sa oposisyon na nagbigay ng pahayag nang unang lumabas ang mapanirang videos series na may pamagat na ""Ang Totoong Narco List"". Sa naturang mga videos, nagsasalita ang isang alyas Bikoy at idinadawit ang mga kaanak ni Presidente Duterte sa kalakalan ng droga. Base sa pahayag ni Hontiveros noong Abril 5, hindi raw dapat balewalain ang mga sinabi sa mga videos at susuporthan daw niya ang imbestigasyon sa bawal na gamot. ""I fully support the move to reopen the hearing on illegal drugs, especially in light of these videos. The videos presented disturbing documents and data trail that cannot be ignored,"" boladas ni Hontiveros. Kahapon ay lumantad si Joemel Advincula, ang lalaking nagpapakilalang alyas Bikoy. Ibunyag niya na ang mapanirang videos ay gawa-gawa lamang. Itinuro niya rin na si Senador Antonio Trillanes at ilang personalidad mula sa Liberal Party ang sangkot sa paggawa ng mga videos. Binanggit niya rin ang pangalan ni Hontiveros. Matapos ang presscon ni Bikoy, naglabas muli si Hontiveros ng pahayag. Ngayon naman ay para dumipensa naman sa mga sinasabi ni alyas Bikoy at sinisi pa ang Malacanang sa isyu. ""This is fanciful and another attempt by this administration to distract the public. Just like the President's matrices, it is another product of Malacanang's wild imagination,"" sabi ni Hontiveros. Panoorin ang press conference ni alyas Bikoy. Kapansin-pansin na wala siyang binabasang script at pinayagang magtanong ang mga media sa kanya. Source: INQUIRER | ABS-CBN",1
"Pirmado na ni Pangulong Rodrigo Duterte ang kasunduan sa pagitan ng Pilipinas at ng Israeli comapany na Ratio Petroleum Ltd. para magsagawa ng oil exploration sa East Palawan Basin. Base sa pinirmahang kontrata, magsasagawa ng exploration ang Ratio Petroleum sa 416,000 hektarya sa kahabaan ng East Palawan Basin para makahanap ng natural gas at langis. Tinatayang aabot ng $34.35 million ang kasunduan. Inaasahan ng Palasyo na sa pamamagitan ng nasabing proyekto ay mababawasan ang pagdepende ng Pilipinas sa mga inaangkat na langis. ""If you remember, the President made statements that (the country) needs to attain energy security and sustainability at the soonest possible time. The problem is we do not have oil so we are experiencing difficulties... We've been dependent on oil-producing countries for our oil. So we need to boost the exploration of our own resources,"" pahayag ni Presidential Spokesperson Salvador Panelo. Tamang direksyon naman kung ilarawan ni Energy Secretary Alfonso Cusi ang pagbigay ng kontrata sa Ratio Petroleum. ""The President has been very clear - our country needs to attain energy security and sustainability at the soonest possible time. We are currently experiencing how our dependence on importation has left us at the mercy of price movements in the global oil markets,"" sabi ni Secretary Cusi. Magugunitang sinabi noon ni Pangulong Duterte na isa sa mga dahilan kung bakit mabagal ang pag-unlad ng ating bansa ay dahil sa kakulungan sa oil resources. Source: Philstar | ABS-CBN",1
