label,article
1,"Sa isang talumpati sa pamamahagi ng lupa sa Malay, Aklan. Nagbanta muli si Pangulong Rodrigo Duterte na haharangin nito ang pagre-renew ng prangkisa ng ABS-CBN na mapapaso na sa 2020. Inalala ng Presidente ang ginawa umano ng TV network sa kanya noong halalan 2016. Matatandaang inere ng istasyon ang mapanirang advertisement ni Trillanes ilang araw bago ang mismong araw ng eleksyon. ""Alam mo yung ginawa ng mga p*****g i*a kayo, ikaw Gabby. Inuna mo pa yung advertisement ni Trillanes na hindi ikaw. Pinaniraan ako ng mga bata, ay si Duterte killer yan. Sa batas, there was an injunction na hindi pwede yan kasi bawal na gamitin mo ang bata. And yet pumunta talaga kayo, went ahead with the show and made it public... ung franchise ninyo, matatapos. But let me ask you questions first. Kasi ako talaga mag-object na marenew kayo. Alam mo bakit? Magnanakaw kayo. Estapador. Ginawa ninyo sa amin, marami kami,""sabi ng Pangulo. Sari-saring reaksyon naman ang naging tugon ng mga kababayan natin sa pahayag ni Presidnte laban sa network giant. Source: News5"
1,"Sa katatapos lang na ika-31 na Cabinet Meeting sa Malacanang, sinabi ni Presidente Duterte na tama lang na patayin ang mga pulis na sangkot sa iligal na droga. Magbibigay din daw siya ng pabuya sa mga pulis na makakapatay ng kanilang mga superior na konektado sa kalakaran ng iligal na droga. ""I am going to reward that policeman. Any policeman who will kill his superior because the superior is into drugs, I will give you a prize and a trip to Hong Kong,""sabi ng Pangulo. Sinabi ng Pangulo ang pahayag na ito matapos pumutok ang balita tungkol sa pagkakapatay kay Superintendent Santiago Ylanan Rapiz sa isang anti-drug operation. Si Rapiz ay chief of the logistics branch of the Zamboanga del Norte police. Matatandaang noong Agosto, nag-alok ng P5-milyon si Pangulong Duterte sa sinumang makapapatay ng pulis iskalawag. Suportado niyo ba ang sinabi ng Presidente? Paki-kalat po itong artikulo kung OO. Source: GMA News | News5"
1,"Sa isang instagram post, sinabi ng beteranong talent manager na si Lolit SOlis na swerte pa ring umano ang Pilipinas kung ikukumpara sa ilang bansa. Ikinumpara ni Solis ang Pilipinas sa ilang bansa gitnang Amerika kung saan ang mga tao ay gustong pumunta sa Estado Unidos para takasan ang kahirapan na nararanasan nila sa kanilang inang bayan. Hindi daw ito katulad ng karamihan sa mga Pilipino na kuntento sa sariling bansa sa kabila ngkahirapan. ""Kung ikukumpara mo Salve iyon bayan natin sa mga nangyayari ngayon sa ibang bansa, parang matutuwa ka pa na mas maganda ang katayuan natin kaysa sa iba. Iyon mga tumatakas sa bayan nila para mag-migrate, iyon binabantayan ang Mexican borders dahil sa dami ng gustong pumasok sa US, ang mga nalulunod sa dagat dahil ayaw tanggapin sa borders ng mga bansang gusto nilang pasukin, you feel lucky na tayo may sariling bayan, na tayo hindi tumatakas para mapunta sa ibang bansa, na tayo secure pa rin ang feeling sa loob ng bayan natin,"" sabi ni Solis. Ikinalungkot naman ng prominenteng talent manager ang inaasal ng ilan nating kababayan. Panay reklamo pa rin daw ang ilan sa mga Pilipino. Pero naniniwala siya na pag nagtagumpay ang kampanya kontra-droga ng kasalukuyang administrasyon, mas magiging ligtas ang Pilipinas. ""Ang dami pa rin natin dapat ipagpasalamat, hindi nga ganun kaganda ang ibang pangyayari, pero mas maganda pa rin ang kinalalagyan natin. Hindi nga lang makontento ang marami, kahit ano complaint pa rin ang ginagawa but when you see the sad situation of the other, then makikita mo na nasa much better situation tayo. Na mahal pa rin tayo ni God, na siguro mas matindi ang prayers natin kaya lang siyempre meron pa rin mga tao na sagad ang kasamaan kaya may mga nasasaktan, mawala lang ang drugs sure ako tatahimik na tayo. Kaya nga we should be thankful and pray more,"" dagdag pa ni Solis. Source: akosilolitsolis"
1,"Sapul sa CCTV, ang pag-atake ng isang lalake sa kapwa niya motorista sa Pampanga. Dahil sa pagsuntok ng suspek, napuruhan ang mata ng biktima. Ayon sa salaysay ng biktima, nagpakilala pa raw ang suspek na anak ng isang kongresista. Nahagip din naman sa camera ang plakang ""8"" ng Toyota FJ Cruiser SUV na sinasakyan ng suspek. Ito po ang raw version ng CCTV footage ng panununtok ng nagpakilalang anak ng kongresista. Ayon sa isang netizen, nakagitgitan din daw niya ang nasabing barumbadong driver sa Congressional Road sa Lungsod ng Quezon. Kita sa video ng naturang netizen na parehong-pareho ang itsura ng likod ng sasakyan ng nanggitgit sa kanya at ng nanuntok ng motorista sa Pampanga. Pansinin ang ""AUTOBOT"" na decal na nakadikit sa likod ng sasakyan ng suspek. Source: ABS-CBN | Rakizim Kimpololoy"
1,"Sa pinakahuling talumpati ni Pangulong Rodrigo Duterte noong Sabado, inihayag ng Presidente na dapat mapanagot na sa batas ang mga batang criminal na may edad 14-anyos pababa. May nakabinbin ng panukalang batas sa kongreso para mapababa ang criminal liability ng mga kabataan. Mula 15-anyos, gustong gawin 9-anyos ang mga mapaparusahang mga bata. Si Senador Tito Sotto din ay naghain na rin ng resolusyon para pababain ang criminal liability ng kabataan. ""15 years old, hindi mo makulong. Doon tayo nagkaroon ng great injustice. Labas pasok (sa kulungan) all through out of the country. Ang nagkasala rape with homicide, balewala,"" sabi ng Pangulo. Umangal naman ang rights group sa ideya na babaan ang edad ng criminal liability, habang ang ilang nating kababayan ay pumabor naman. Source: ABS-CBN"
1,"Umaani ngayon ng batikos si Magdalo Representative Gary Alejano mula sa mga netizens dahil sa mga lumabas sa kanyang bunganga. Sa isang talumpati na nakunan ng video, sinabi ni Alejano na mauuna daw na papanaw si Pangulong Rodrigo Duterte. Ayon sa ilang impormasyon, sinabi daw ito ni Alejano sa harap ng iilang Pilipino sa United Kingdom. ""It's a start! You have to go thorugh that. Kung mayroon man tayong dinadaanang kahirapan, o may present situation tayo ngayon, dadaan lang iyan. Si Duterte dadaan lang yan, naniniwala ba kayo? Dadaan lang sya dahil ang term nya 2022 na noh. Puwede ng matapos yung term nya, e puwede na rin syang matapos sa mundong ito. Ganun lang yun no. I BELIEVE MAUUNANG MAMATAY SA ATIN YUN KASI MATANDA NA SYA E 'DI BA? Baka sabihin na naman pinagdadasal natin,"" sabi ni Alejano. Source: Jay Sonza"
1,"Pinag-uusapan ngayon ng mga netizens ang ulat kamakailan lang ng ABS-CBN patungkol sa pagdami umano ng mga Pilipinong walang trabaho. Ayon sa artikulong may pamagat na ""Mga Pinoy na walang trabaho, umabot sa 9.8 milyon"", milyon-milyon na daw ang walang hanap-buhay na kababayan natin kung pagbabasehan ang pinakahuling resulta ng survey ng Social Weather Stations (SWS). Tanong nga mga kababayan natyn, paano nalaman at umabot sa 9.8 million ang resulta ng survey kung sa mismong artikulo ay sinabing 1,500 lang ang tinanong. ""Idinaos ang SWS survey mula Setyembre 15 hanggang 23 sa pamamagitan ng mga face-to-face interview sa 1,500 Pinoy na may edad 18 pataas. Mayroon din itong +/-6 percent margin of error para sa national percentages,"" sabi sa ulat ng ABS-CBN. Hindi tuloy maiwasan ng mga kababayan natin na kuwestiyonin ang nasabing ulat at ang resulta ng survey. Source: ABS-CBN | ThinkingMinds"
1,"Sapul kay Danish Ambassador to the Philippines Jan Top Christensen ang ilang media organizations sa Pilipinas. Sa isang pagtitipon ng mga mamamahayag na pinangunahan ng Asian Institute of Journalism and Communication and International Media Support, sinabi ni Christensen na madalas daw ay nagiging negatibo ang pag-uulat ng media pagdating sa isyu tungkol sa gobyerno at tinawag niya ang mga ito na kulang sa Professionalism at Ethical Standards. Ayon pa kay Christensen, dumadating pa sa puntong ""systematically negative"" ang ilang media organizations dahil hindi daw naipapakita ng mga ito ang mga nagagawa ng gobyerno. ""I read many different media everyday and I must say some of these media are systematically negative. To me, it's lack of ethical standards, lack of professionalism"" sabi ni Christensen. Sang-ayon naman ang ilang netizens sa mga sinabi ng envoy ng Denmark. Pabor din ba kayo na kulang ang Professionalism at Ethical Standards ng ilang media sa ating bansa? Ano-anong media organization ang sa tingin niyo ang tinutukoy ni Christensen? Paki-kalat po ang artikulong ito kung sang-ayon kayo kay Christensen. Source: ABS-CBN"
1,"Inuudyukan nila Reps. Neil Abayon ng Aangat Tayo at Bernadette Herrera-Dy ng Bagong Henerasyon si Pangulong Rodrigo Duterte na ihinto ang continuing professional training program ng Professional Regulation Commission (PRC). Hindi daw kasi ma-implement ng maayos ang PRC ang programa at naging bulag at bingi na umano ang mga taga-PRC sa mga hinaing ng mga propesyonal ukol sa perwisyong training. Ayon pa sa mga mambabatas, tila naging paraan na raw ito para pagkakitaan ng iilan. ""Mr. President, please suspend this broken program indefinitely for the sake of Filipino professionals here and abroad, including tens of thousands of overseas Filipino workers (OFWs)... There are entities and people out there who charge tens of thousands of pesos for training. Given current difficult economic times, how can our professionals cope with that? There are even some event organizers who are of dubious character, yet they flourish,"" sabi ng mga kongresista. Sumang-ayon naman ang ilang kababayan natin sa mga sinabi ng mga mambabatas at tila sinisisi ng ilang si Senador Antonio Trillanes sa pahirap na kanilang nararanasan. Si Trillanes ang isa sa may akda ng Continuing Professional Development program law. Source: Philstar | Senate of the Philippines"
1,"Viral ngayon ang pang-aalaska ni Attorney Larry Gadon sa ginawang pagta-trapik ni Mar Roxas noong Secretary pa ito ng Department of Interior and Local Government. Sa isang video, kinutya at kinuwestiyon ni Gadon ang hand sign na ginawa noong ni Roxas habang nagmamando ng trapiko. Ang video ni Gadon ay naibahagi na ng mahigit 16,000 habang isinusulat ang blog post na ito. ""Hi mga ka-tropa! Ano ba ang ibig sabihin ng sign na ito? Ganyan. Anong klaseng traffic sign iyan? GUmagawa niyan ay bobo,"" sabi ni Gadon. Nakihalubilo na rin ang mga netizens sa pang-aalaska sa ginawang traffic sign ni Roxas, Ito po ang ilan sa kanila. Source: Atty Gadon"
1,"Sa talumpati ni Pangulong Rodrigo Duterte sa Puerto Princesa City, Palawan noong Sabado, binanatan ng Presidente si Liberal Party President Kiko Pangilinan kaugnay sa inakdang batas ng senador na ""Republic Act 9344 of the Juvenile Justice and Welfare Act of 2006"", na nag-aabswelto sala sa mga batang kriminal na may edad 15-anyos pababa. ""If you do not have anything to say except to criticize like Pangilinan, well, I'm sorry, pero shut up... ikaw yung abogadong alam kong pinaka-bobo sa lahat... Pangilinan 'yan, mag-isip lang kayo noong hindi panahon sa batas ni Pangilinan at ngayon ang nangyari... Hindi mo talaga ma-detain ang bata whatever the crime may be. It could even be genocide. Walang sasagutin,""sabi ng Pangulo. Sinang-ayunan naman ng ilang kababayan natin ang mga banat ni Pangulong DUterte laban kay Pangilinan. Source: Presidential Communications | GMA News"
1,"Binabatikos ngayon ng mga netizens ang paandar ni Vice President Leni Robredo sa isang day care center sa Tondo, Maynila. Sa kanyang storytelling session sa mga kabataan ng Tondo, binasahan ni Leni ng libro ang mga mag-aaral na may pamagat na ""Digong Dilaw"". Ang istorya ng naturang libro ay tungkol sa batang lalaking may pangalang Digo na mahilig sa dilaw. Si Leni ay kasapi sa Partido Liberal na kilala sa kulay dilaw. Source: Philstar"
1,"Nahalungkat ng prominenteng Pro-government blogger na si Sass Rogando Sasot ang isang artikulo noong 2012 (Aquino Government Era), kung saan ipinapakita na ang Pilipinas ang numero uno sa paggamit ng iligal na droga sa rehiyon ng Silangang Asya. Ang post ni Sasot ay nag-ugat sa pagkumpara kamakailan ni Senator Risa Hontiveros sa presyo ng bigas at shabu sa panahon ng Duterte Government. ""Noong panahon ni PNoy ang Pilipinas ay dineklara ng UN na #1 user ng shabu sa East Asia. Bakit tahimik noon sina Bam Aquino, Leni Robredo, at bakit hindi kinumpara ni Risa Hontiveros noon ang presyo ng shabu sa presyo ng bigas?"" sabi ni Sasot. Ayon sa ulat noong 2012 ng United Nations World Drug Report, 2.1 porsyento ng mga Pilipinong may edad 16 hanggang 64 ang lulong sa methamphetamine o mas kilala sa tawag na shabu. Source: Sass Rogando Sasot | Inq"
1,"Nawarak ang bibig ng 17-anyos na si King Sardea habang himihithit ng vape o electronic cigarette kahapon. Ayon sa ulat ng GMA News, wasak ang gilagid at bibig ng biktima at halos wala ng natira sa mga ngipin nito. Base sa salaysay ng ina ng biktima, humihina na raw ang baterya ng vape kaya nakipag-swap daw ang anak nito sa ka-chat pero hindi daw tugma ang bateryang naibigay sa biktima. ""Noong binigay na daw po ang battery, sinalpak na daw ng anak ko iyon, pagka-salpak ng anak ko doon at nung sinubukan niya ay biglang sumabog. Hindi ata match yung battery na nilagay doon kaya sumabog,""sabi ni Grace Sardea, ina ng biktima. Sari-saring reaksyon naman ang naging tugon ng mga kababayan natin sa balitang ito. Pabor ba kayo na dapat bigyan ng matinding parusa ang sinumang nagbebenta ng e-cigarette sa mga menor de edad? Paki-kalat po itong artukuo kung OO. Source: GMA News"
1,"Galit na hinarap ni National Capital Region Police Office (NCRPO) Chief Guillermo Eleazar ang pulis na naaktuhang humihithit ng droga sa isang club sa Bonifacio Global City, Tgauig City. Ang pulis ay nakilalang si Police Officer 1 Redentos Bautista, na naka-designate sa anti-crime. ""Nagpe-prepare lahat sa Undas. Lahat tayo naghahanda. Full alert status. Ikaw, anong ginagawa mo? Nasa isang club, nagco-cocaine. Anong klaseng pulis ka? Sumagot ka nga? Anong duty mo? Anong assignment mo? Sinong immediate supervisor mo?""sabi ni NCRPO Chief Eleazar. Natuwa naman ang mga kababayan natin sa ginawang aksyon ng Philippine National Police laban kabalbalan ng ni PO1 Bautista. Source: Manila Bulletin | Philstar"
1,"Ayon sa social media post ng pro-government blogger na si RJ Nieto a.k.a. ThinkingPinoy, nagsalita na umano si Presidential Spokesperson Salvador Panelo tungkol sa kaso ng pagkakapaslang sa bodyguard/aide ni election whistle blower Attorney Glenn Chong. na si Richard ""Red"" Santillan. Mariing kinukundina umano ng Malacanang ang brutal na insidente kung saan napatay si Santillan. Punag-utos na din daw ng Pangulong Rodrigo Duterte ang masusing imbestigasyon sa kaso para mapanagot ang mga may kasalanan. ""The Palace strongly denounces the brutal and brazen incident which led to the death of Mr. Richard Red Santillan. President Rodrigo Roa Duterte has ordered a fair and thorough investigation of the case until the killers, including the mastermind, are put behind bars,"" sabi umano ni Panelo. Hindi din daw kinukunsinte ng Pangulo ang mga pulis na lumalabag sa batas. Commited din daw ang Pangulo na mabigyan ng hustisya ang mga kamag-anak at mga kaibigan na naiwan ni Santillan. ""As we know by now, PRRD does not condone erring men in uniform who grossly violate the law. Similar to the Batocabe murder case, he certainly has the same commitment of getting justice done for the family, relatives, friends and for all those Mr. Santillan left behind."" ayon daw kay Panelo. Basahin ang reaksyon ng mga tao sa pahayag ng Palasyo ukol sa Santillan case. Panoorin naman ang video kung saan inilahad ni Attorney Glenn Chong ang update sa kaso. Source: TP | PTV"
1,"Matapos maliitin ni Senador Antonio Trillanes ang ""very good"" rating na nakuha ni Pangulong Rodrigo Duterte sa pinakahuling Social Weather Station (SWS) Survey, ito na naman siya at binanatan na naman ang Duterte Administration habang nasa ibayong-dagat. Sa isang mensahe, sinabi ni Trillanes na matinding krisis daw ang idinulot ng gobyerno ni Pangulong Duterte at hindi raw nagtatagumpay ang Duterte Administration na magtayo ng diktadurya dahil nagsasama-sama daw ang mga tao. ""Sa aking mga kababayan all over the world na sumusubaybay sa nangyayari sa ating bayan, nagpapasalamat po ako sa inyo sa patuoy na paniniwala sa kabutihan sa Pilipino. Alam niyo ho tayo ay dumaan sa matinding krisis na ginawa nitong Duterte Administration pero dahil nagsasama-sama tayo at alam natin ang tama sa mali, ay hindi niya nagagawa sa ngayon ang kanyang hangarin na magtayo ng diktadurya. Pero marami pang kailangang gawin, kailangang magkaisa pa rin tayo. Patuloy pa rin natin ang panalangin at magsabi ng katotohanan sa mga kababayan natin. At 'yan lang tanging paraan.,"" Ito po naman ang sinabi niya tungkol sa gradong nakuha ni Pangulong Duterte mula sa publiko. Panoorin ang ulat tungkol sa pagtaas ng satisfaction rating ni Pangulong Duterte bago magtapos ang taon. Source: Gene Alcantara"
